x1,x2,y
cornerback,cline,0
cornered,subaverage,0
cornetist,eeriness,0
cornets,reconquest,0
cornetto,emoted,0
cornhusk,nonfelony,0
corny,amassed,0
corniest,workless,0
cornrow,intentionally,0
cornstalks,grizzles,0
coronagraph,deselected,0
coronary,anaerobic,0
coronate,intuitions,0
coronavirus,levator,0
coroner,footwear,0
coronet,undrinkable,0
corporatist,copulated,0
corporative,nippled,0
corpses,sheath,0
corpuscles,obsessions,0
corr,teacakes,0
corralled,pulsating,0
corralling,wholesaler,0
corrected,moored,0
correctible,squirrely,0
correction,retiming,0
correo,underlies,0
corresponded,repeatedly,0
corrida,tyrannosaurs,0
corrie,gages,0
corroborates,did,0
corroboration,bifacial,0
corroding,stated,0
corrosively,serviceable,0
corrosivity,casualties,0
corrugate,emporium,0
corrugated,backfired,0
corrupted,inactivating,0
corruptible,rte,0
corrupting,novations,0
corruptly,airframes,0
corsairs,allergic,0
corseting,reducer,0
corso,submicron,0
corticosteroids,incredulity,0
corticosterone,casuality,0
corticotropin,nebulosity,0
coruscating,danseur,0
cosies,busks,0
cosigners,misfeasance,0
cosine,handoff,0
cosmetics,potheads,0
cosmetologist,greenroom,0
cosmic,madder,0
cosmology,piggie,0
cosmological,severable,0
cosmologist,bleb,0
cosponsors,realizability,0
cost,nonpolitical,0
costars,motifs,0
costume,harken,0
costumery,protheses,0
costumers,evaluated,0
costuming,dean,0
cotillion,spearheads,0
cottage,scena,0
cottager,octagon,0
cottages,assayers,0
cottontail,spermaceti,0
cottonwoods,roves,0
couches,grassless,0
couchette,modulatory,0
coud,jeopardy,0
cougar,prewired,0
cough,cajeta,0
coughed,muth,0
cougher,abominations,0
coul,peacock,0
could,anisotropy,0
coulees,fuji,0
coulis,occupy,0
coulters,twinge,0
councilman,broking,0
councilmen,trifurcate,0
councilorship,entrusting,0
counsels,conveniences,0
countenance,together,0
countenanced,drumsticks,0
countenances,loanwords,0
countenancing,classers,0
counter,notation,0
counteract,governor,0
counterattacked,venta,0
counterattacking,bigamously,0
counterattacks,soma,0
countercharged,moundsmen,0
counterclaim,phantasm,0
counterclaimed,overviews,0
counterclaims,atwitter,0
countercomplaint,century,0
counterespionage,supervisory,0
counterfactual,zanily,0
counterfire,touchdown,0
counterinsurgencies,microforms,0
counterinsurgents,ferme,0
countermeasure,congruence,0
counternarrative,cogitated,0
counteroffensive,atmo,0
counterpointed,shyly,0
counterpoised,oleander,0
counterproductive,hypocritical,0
counterproductively,bolete,0
counters,fringing,0
countershaft,tabulates,0
countersign,agreed,0
counterspy,bents,0
counterstrike,flavoring,0
countersuit,recreationist,0
countervailed,aforesaid,0
countian,energises,0
countians,chet,0
countless,obeys,0
countries,pelts,0
countrified,photoelectric,0
countryman,stratify,0
countrymen,barker,0
countrywomen,inviable,0
counts,clearway,0
coupe,mislabels,0
couped,avid,0
coupon,lessees,0
coups,uncomfortableness,0
coursers,unwittingly,0
courtcraft,compasses,0
courteousness,baith,0
courtesies,pleurisy,0
courtyard,regilded,0
courtiers,discerns,0
courtin,spivvy,0
courts,preconfigure,0
courtship,stagers,0
couscous,dishcloth,0
couture,recognizable,0
covalent,whelks,0
covalently,townsman,0
cove,hardeners,0
covey,accompany,0
covellite,equivocations,0
covenant,unparalleled,0
covenanted,syria,0
covenanting,wrap,0
coverings,peaker,0
covers,fins,0
covertness,quadripartite,0
coverup,gibber,0
cow,lookouts,0
cowards,scaffolding,0
cowbird,formative,0
cowcatcher,yawing,0
cowering,mus,0
cowgirls,ither,0
cowlick,cheerfulness,0
cowman,cartway,0
cowmen,inscrutability,0
coworker,mystically,0
cowpat,clamorous,0
cowpoke,continuances,0
coxswain,rides,0
coxswains,butyrate,0
cozier,astounds,0
cpi,geld,0
cpt,stupefying,0
crab,recork,0
crabapple,griffon,0
crabber,sings,0
crabbing,curial,0
crablike,palmed,0
crabs,cloaks,0
crackerjacks,dissonances,0
crackers,revisit,0
crackling,emesis,0
cradleboard,muskie,0
cradled,procuracy,0
craft,untainted,0
craftier,musicianship,0
crafting,agnosticism,0
craftsmanlike,pigged,0
crags,snowed,0
cray,sabzi,0
crambe,napkin,0
cramp,grouts,0
crampy,enchantress,0
crampon,litigants,0
cramps,loob,0
cran,stereoscopic,0
cranberry,monumentalism,0
cranberries,resilience,0
cranial,satirized,0
craniectomy,renaming,0
crank,anaerobically,0
crankcases,gane,0
crape,prostrating,0
crashers,gook,0
crashworthy,kinfolks,0
crass,overdevelopment,0
crassly,ness,0
crated,zephyrs,0
cratered,upholder,0
craters,divergent,0
crates,grotesquery,0
crating,reassembled,0
cravats,prediabetes,0
cravenly,intimates,0
cravenness,snowbelt,0
craves,posturing,0
crawdad,functionalist,0
craws,microfilm,0
crazily,underpins,0
crc,heterodoxy,0
crche,frats,0
crea,mirrors,0
creaked,foliaged,0
creakily,interloping,0
creakiness,bun,0
creaks,exhale,0
creamy,unions,0
creamier,scallion,0
creased,cornrow,0
creases,reconnection,0
creasing,shirked,0
creatin,blake,0
creatinine,goatskins,0
creature,debtor,0
creche,emptier,0
creches,conceivable,0
credenzas,cityscape,0
credible,misplaces,0
credit,flicked,0
creditable,elkhound,0
credulity,galoots,0
credulous,enrolling,0
cree,cyclorama,0
creed,nonstudent,0
creeds,flyback,0
creekside,copywriter,0
creels,accordion,0
creepage,smock,0
creepier,threshing,0
creepily,cloves,0
creeps,unregistered,0
crematories,logistical,0
creoles,halters,0
crepitus,quickening,0
crepuscular,fads,0
crest,hurleys,0
cretinous,unpassable,0
crew,natu,0
crewcut,undertow,0
crewed,preregistered,0
crewing,warmhearted,0
crewneck,moduli,0
cry,immortalizing,0
cried,unconsented,0
criers,frowzy,0
cries,amyloids,0
crimes,typhoid,0
criminalistic,mysterious,0
criminology,reprehensibility,0
crimped,graine,0
crimson,lits,0
cringed,stickwork,0
cringing,coprophagia,0
crinkled,swilled,0
crinkly,disbands,0
cryogen,palooka,0
cryonic,colourist,0
cryostat,dysthymic,0
crippled,meringue,0
cryptanalyst,recap,0
cryptic,clamors,0
cryptically,contrite,0
crypto,kilotons,0
cryptograms,zirconia,0
cryptographic,necessary,0
cryptographically,fiscals,0
cryptologist,keened,0
cryptomeria,rationed,0
cryptoxanthin,corpora,0
crypts,manufactory,0
crisped,uncrowned,0
crispers,puds,0
crispest,janissary,0
crispiness,provinciality,0
crisping,ballade,0
crystal,richness,0
crystalize,diet,0
crystallinity,misdeed,0
crystallographer,overarches,0
crystalloid,teleported,0
criteria,traffickers,0
criterion,garuda,0
critic,scouts,0
criticisms,fussiness,0
criticizing,milliamperes,0
critter,boletus,0
croak,bocci,0
croaker,geophysicists,0
croaky,drops,0
croaking,councilwomen,0
crockery,gimlets,0
crocodilian,firms,0
crocus,turbaned,0
cronie,vitalism,0
crook,outboxed,0
crookedly,raspberry,0
crookneck,triumvirates,0
crooner,plaited,0
crooners,semplice,0
croons,unremitting,0
croplands,eavesdrops,0
croquet,aspirating,0
crosby,crystallize,0
crossbars,extricating,0
crosscurrents,subspecialty,0
crosscut,yeomanry,0
crosscuts,beheld,0
crossflow,graying,0
crossover,dissolve,0
crosspiece,affliction,0
crosspoint,translator,0
crossroad,cussing,0
crosstalk,inscrutably,0
crosswords,waterproofing,0
crouton,solider,0
crow,befalling,0
crowds,fumbling,0
crucially,intact,0
crucibles,manhours,0
crucifer,compressible,0
crucify,sledded,0
crucified,anticipator,0
crucifying,felicitate,0
cruciform,peashooter,0
cruddy,rootlessness,0
crude,clockworks,0
crudites,discretion,0
cruel,nonmetropolitan,0
cruet,echoic,0
cruised,pupal,0
cruiser,watchmaking,0
cruisers,concoct,0
cruiserweight,inclemency,0
cruller,nudity,0
crum,fictitiously,0
crumb,visited,0
crumble,allurement,0
crumbs,convertor,0
crummiest,baobabs,0
crumples,incroyable,0
crumpling,airlock,0
crunchable,niche,0
crunchers,myocardial,0
crunchier,babyish,0
crunchiness,mitigator,0
crunchingly,gleaner,0
crunk,titania,0
crusade,regretting,0
crusaded,transducing,0
crushed,synagogue,0
crusher,glop,0
crushers,bradford,0
crushes,sandflies,0
crushingly,leasable,0
crust,stuffiness,0
crustacean,influenzas,0
crustaceans,penises,0
crusts,desires,0
cts,ungood,0
cuarto,revaccinate,0
cub,traumatology,0
cubbyhole,abreast,0
cubes,gutsier,0
cubic,shininess,0
cubical,droll,0
cubicle,gourdes,0
cubits,artificial,0
cuckold,biotypes,0
cuckolded,barbacoa,0
cuckolds,linoleum,0
cucumbers,cravats,0
cucurbit,untransferable,0
cud,festivals,0
cuddly,ritualize,0
cueist,groused,0
cueman,unconfident,0
cuesta,torment,0
cuff,woodwind,0
cuffing,afterburning,0
cufflinks,wisteria,0
cuing,playtime,0
cuisine,fluoresces,0
culex,beekeepers,0
cullen,inflecting,0
culminated,corgis,0
culminates,plebeians,0
culminating,salvia,0
culminations,mishear,0
culottes,baboon,0
culpas,dogtooth,0
cult,retch,0
cultch,filibusters,0
cultism,alumna,0
cultivator,ripply,0
culturalist,unafraid,0
cultured,contingents,0
culturing,perpetrators,0
culver,vigilantly,0
culverts,wye,0
cumberland,sedimented,0
cummerbund,minus,0
cumulate,circumpolar,0
cumulates,intransigency,0
cumulating,superfamily,0
cumulation,lessens,0
cumulative,loos,0
cun,fluoroscope,0
cunning,gyroplane,0
cunts,affective,0
cupcake,clergies,0
cupfuls,congregant,0
cuphea,symbiotic,0
cupid,rods,0
cupola,story,0
cupped,maker,0
cupping,untiringly,0
cups,eternities,0
curable,capitalizes,0
curacy,maggoty,0
curare,semiretired,0
curates,mitred,0
curation,aspic,0
curative,recoiling,0
curators,eastern,0
curb,birchwood,0
curbed,lilting,0
curbless,pone,0
curbs,pacu,0
curdles,landholding,0
curie,subassembly,0
curing,prese,0
curio,joist,0
curiosity,cerebrovascular,0
curious,hormonal,0
curium,greyish,0
curler,catastrophism,0
curlers,eden,0
curlew,possum,0
curly,dragons,0
curlicued,orignal,0
curlicues,middays,0
curling,earthworks,0
currency,breaststroke,0
current,commemorated,0
curricula,spiraling,0
curried,highfaluting,0
curs,pollute,0
curses,bitchery,0
cursus,interpellated,0
curt,misconceptions,0
curtained,newtons,0
curtains,adorability,0
curtilage,waxer,0
curtness,laddies,0
curtseyed,consummation,0
curtsying,sooner,0
curved,strumpets,0
curves,melatonin,0
curvier,quoins,0
curvilinear,nationalities,0
curviness,hexadecimal,0
curving,racier,0
cusec,vancouver,0
cusecs,kissable,0
cushiest,instrumental,0
cushion,humorist,0
cusk,petrification,0
cussedness,incarnates,0
cussers,prizewinners,0
custard,exogenous,0
custards,meadowlands,0
custodes,spinelessness,0
custom,hypothesis,0
customed,changes,0
customer,finish,0
customizable,rill,0
customization,fireplugs,0
customizations,navigate,0
customizer,triplicates,0
customizers,restaurant,0
cutaneous,alexander,0
cutaway,nick,0
cutbacks,masqueraders,0
cute,c,0
cutest,sep,0
cuticular,roms,0
cutlass,tilt,0
cutler,sledge,0
cutlets,whist,0
cutline,boundlessness,0
cutoffs,issuances,0
cutout,escalope,0
cutover,firn,0
cuttings,beekeeping,0
cuttlefish,revoke,0
cutup,preassigned,0
cutworm,duction,0
cutworms,recapitalizes,0
cuvee,wager,0
cuvette,operons,0
czarist,velours,0
czech,solubles,0
dace,trilobite,0
dacha,tanneries,0
dacoity,stiffeners,0
dacoities,bally,0
dadas,soliloquy,0
daddy,magnifique,0
dads,ably,0
daffodil,ocean,0
daffs,nontechnical,0
dagga,embellisher,0
daggerboard,blacksmiths,0
dago,disagreements,0
dahlia,settable,0
dahs,cushier,0
daydreamer,collets,0
daikon,hyperpigmented,0
dail,unimpressively,0
daily,shied,0
daylighting,thermoplastics,0
daylights,kowtows,0
daylit,nondivision,0
daimyo,jati,0
dainty,solemnization,0
daintily,splinting,0
dayrooms,constraining,0
dayton,latifolia,0
dak,unemotionally,0
dakota,venemous,0
dalasi,thrombectomy,0
dally,outgo,0
dallied,cuboid,0
dalmatians,nephrectomy,0
dalton,escalation,0
dama,tele,0
damage,mulish,0
damaged,infelicities,0
damagingly,fend,0
damped,commenting,0
dampen,impeccability,0
dampest,lunching,0
dampish,conservation,0
damsel,omnivores,0
damsels,phenelzine,0
damson,yantra,0
dance,gears,0
danceability,catatonia,0
danceable,bootleg,0
dancers,dislodge,0
dances,ideals,0
dancy,galvo,0
danda,condensates,0
dandelion,defaulter,0
dandelions,overage,0
dander,expensive,0
dandyish,cruciform,0
dandyism,reimporting,0
dang,ec,0
danged,neuroanatomical,0
dangles,incorporation,0
dani,trembles,0
daniel,vaunt,0
danielle,monk,0
danio,headphones,0
danish,wayfarer,0
dank,pursues,0
daphne,serviettes,0
daphnia,principally,0
dappled,weekends,0
darcy,astate,0
daredevilry,marxist,0
daredevils,endodontics,0
dares,audibly,0
daryl,symmetry,0
daring,striation,0
darkey,crimper,0
darken,conveyancing,0
darkened,scenting,0
darkens,soliciting,0
darkest,mainsail,0
darky,reoccurrences,0
darkly,myiasis,0
darkroom,troweled,0
darned,vichyssoise,0
darters,needless,0
darting,sheaths,0
darts,recolonizing,0
das,embargoing,0
dashboards,frankest,0
dashed,fluffy,0
dashingly,buckaroo,0
dastardly,profusely,0
datasets,gasless,0
datatype,spunky,0
datatypes,writter,0
date,harrow,0
daters,reparatory,0
dating,adepts,0
dato,steer,0
datos,sheepishly,0
daughterly,voguish,0
davened,polo,0
davits,fairer,0
dawdled,tenue,0
dawn,unwound,0
dawned,downlinks,0
dazzlingly,swarmer,0
db,masculine,0
dd,troubles,0
dea,waar,0
deaccession,payola,0
deacetylation,regretably,0
deactivate,bless,0
deactivating,outlands,0
deadeye,allergens,0
deadening,preplant,0
deadest,zebrafish,0
deadfall,landlords,0
deadhead,isolates,0
deadheads,technical,0
deadlier,fashionably,0
deadlocking,weal,0
deadpan,campaign,0
deadpanned,resourcefulness,0
deadpans,republican,0
deadrise,chestnut,0
deads,gloated,0
deafened,competitive,0
deafness,subcommander,0
dealers,flicks,0
deanery,dustcart,0
deanship,biorhythm,0
dear,humbled,0
deary,luminosity,0
dearness,abetment,0
deas,incepted,0
deathtrap,schnook,0
deb,stern,0
debacles,ginkgo,0
debar,sporadically,0
debark,prevaricators,0
debase,fluorocarbon,0
debases,foxhound,0
debatable,artifice,0
debatably,faze,0
debateable,denned,0
debater,switchblades,0
debauchery,predate,0
debaucheries,ampoules,0
debentures,ultrafiltration,0
debility,reprogramming,0
debiting,sensual,0
deblocking,direly,0
debridement,seldom,0
debriefed,everlastingly,0
debris,drugstores,0
debtor,disposed,0
debug,impound,0
debugging,intermediary,0
debunked,wobblies,0
debunker,watermarks,0
debutant,braless,0
debutants,handlebars,0
dec,grouting,0
decadal,stepgrandchild,0
decadence,pleasingly,0
decays,plasters,0
decalcification,enology,0
decalogue,heparins,0
decals,horseshoes,0
decamping,virile,0
decant,joggling,0
decanter,mas,0
decapitation,carnations,0
decapitations,defoliated,0
decapod,neuromas,0
decarbonise,torchlit,0
decarbonize,lamington,0
decarbonized,lames,0
decare,sena,0
decares,repugnantly,0
decathlon,curred,0
deceasing,podiatrists,0
deceitful,exaggerated,0
deceitfully,hotrods,0
deceleration,hoops,0
decelerator,heavier,0
december,parlance,0
decencies,formerly,0
decent,bom,0
decentralizing,cartesian,0
deception,keratoconjunctivitis,0
deceptive,bullet,0
deceptiveness,theologist,0
decertify,underdrawing,0
decertification,witlessly,0
decidedly,deferrals,0
decilitre,unmade,0
decimated,assertions,0
decimating,flawlessly,0
deciphered,adore,0
decker,entre,0
decking,rearrested,0
decks,purrs,0
declaim,reoviruses,0
declaims,vogue,0
declamations,hosteller,0
declarant,abbreviation,0
declarative,rappeling,0
declaring,stoned,0
declasse,hoggers,0
declassifying,badgers,0
decline,taxi,0
declined,straightedge,0
decliners,irremovable,0
declivity,meanspirited,0
deco,accelerant,0
decoction,lengthways,0
decode,swiped,0
decoder,refreezing,0
decoding,eulogized,0
decoyed,fronds,0
decoying,exhusband,0
decoys,bloke,0
decolonised,interwove,0
decommission,exactly,0
decomposable,sullenness,0
decomposed,rucks,0
deconsecrated,wells,0
decontaminates,boozers,0
decontamination,perception,0
decontrolled,clapping,0
decorative,cortical,0
decorator,interlibrary,0
decorously,lampooning,0
decortication,confusional,0
decoupled,indri,0
decoupling,joan,0
decreasingly,fieriest,0
decrees,reallocated,0
decrement,blackberry,0
decremented,decriminalized,0
decrements,irruptions,0
decries,plagiarizer,0
decrypts,defrock,0
decubitus,teacher,0
dedicate,cluttering,0
deducible,stews,0
deducted,col,0
deductible,enjoys,0
deductive,unready,0
deducts,prorogation,0
deed,douzaine,0
deejays,icy,0
deemed,wheedles,0
deeming,redact,0
deemphasizes,grumped,0
deepened,nonlife,0
deepness,ickier,0
deerflies,jovially,0
deers,tendentiously,0
defacements,thanes,0
defamation,jokester,0
defamatory,categorize,0
defaming,biculturalism,0
defat,appeaser,0
default,sociation,0
defaulted,pageboys,0
defaulters,hardstand,0
defaults,silex,0
defease,glance,0
defeatism,ladybugs,0
defecating,lotas,0
defectors,tractors,0
defects,charbroiled,0
defendant,foamers,0
defended,systemize,0
defends,remanding,0
defenestrated,loaders,0
defensed,fancily,0
defenselessly,semipostal,0
defensing,trichomes,0
defensiveness,redone,0
deferment,aunt,0
deferments,transceivers,0
deferred,cheroots,0
defibrillate,airports,0
deficiencies,tornados,0
deficiently,fauns,0
deficits,unintrusive,0
defied,preyed,0
defiers,limbo,0
defying,lamping,0
defiling,fussier,0
definable,proving,0
definer,bookplates,0
defines,incremental,0
defining,calcine,0
definitional,crinkled,0
definitively,aneuploidy,0
definitization,rise,0
deflate,superceded,0
deflationary,lag,0
deflators,balladeer,0
deflected,tittie,0
deflectors,fume,0
defoliants,liquified,0
deform,tendering,0
deformable,yd,0
deformational,moneymakers,0
deformers,aflame,0
defrays,vernix,0
defrauding,litterbugs,0
defreeze,unindexed,0
defrock,stoppable,0
deftest,discloser,0
deftly,recapture,0
defunct,hypoxemia,0
defusing,mademoiselle,0
degas,lofted,0
degassing,gismo,0
degenerated,doggoned,0
degenerates,mack,0
degenerations,testosterone,0
degradation,slabby,0
degradations,fairyland,0
